playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479968,2023,Vinni Lettieri,MIN,C,5on4,13,640.0,13.0,3.02,0.64,0.95,0.71,0.89,0.7,0.9,56.0,3.04,0.3,0.28,0.58,0.08,1.86,0.9,0.29,0.3,0.29,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.08,0.23,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.06,0.0,0.0,0.37,0.37,0.35,13.0,4.0,0.0,0.0,9.0,4.0,2.0,0.0,7.0,1.0,2.0,1854.0,0.0,0.0,0.0,0.0,9.64,0.65,0.63,0.65,0.63,8.0,6.0,3.0,17.0,0.0,0.0,0.0,12.0,2.0,0.0,0.42,0.23,0.0,0.0,0.0,0.0,17.0,14.0,14.0,0.17,0.0,0.0,0.83,0.83,0.8,4.83,0.36,0.36,0.36,0.36,3.0,3.0,1.0,7.0,2.0,0.0,0.0,4.0,2.0,0.0,0.1,0.27,0.0,1.0,1.0,0.0,7.0,6.0,6.0,0.03,0.0,0.0,0.4,0.4,0.4,7.05,0.36,79.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8476988,2023,Matt Benning,SJS,D,other,14,595.0,7.0,0.13,0.37,0.47,0.13,0.53,0.13,0.54,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,0.0,1336.0,0.0,2.0,1.0,3.0,2.37,2.33,1.87,2.33,1.87,1.0,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.33,0.0,0.0,1.0,6.0,4.0,4.0,0.01,0.0,0.0,2.35,2.35,1.88,20.78,4.04,3.0,4.04,3.0,17.0,11.0,12.0,40.0,3.0,4.0,2.0,14.0,7.0,7.0,0.66,0.77,2.6,1.0,0.0,2.0,40.0,28.0,28.0,0.57,1.47,1.47,3.13,3.13,2.23,2.48,2.8,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8476988,2023,Matt Benning,SJS,D,all,14,15523.0,316.0,-0.47,0.3,0.42,0.34,0.45,0.35,0.44,57.0,14.76,0.4,0.75,4.25,0.49,9.07,6.04,0.4,0.4,0.4,2.0,0.0,13.0,8.0,11.0,32.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,13.0,21.0,8.0,14.0,0.0,15.0,5.0,9.0,20.0,1.0,0.0,0.25,0.15,0.0,0.0,0.0,0.0,31.9,21.0,20.98,9.0,0.15,0.0,0.03,0.52,0.52,0.51,316.0,21.0,60.0,26.0,209.0,19.0,54.0,29.0,214.0,0.0,0.0,35477.0,14.0,4.0,2.0,29.0,102.85,10.61,9.7,10.58,9.68,94.0,47.0,43.0,184.0,5.0,16.0,0.0,102.0,22.0,17.0,2.29,2.6,5.72,0.0,3.0,2.0,183.73,141.0,141.88,1.28,2.8,3.15,8.74,8.77,8.19,193.44,24.35,22.25,24.66,22.54,188.0,75.0,102.0,365.0,15.0,27.0,4.0,166.0,67.0,30.0,5.15,8.2,11.0,6.0,3.0,6.0,371.54,263.0,265.79,3.68,7.6,7.6,20.43,20.71,19.19,25.44,34.46,541.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0
8476988,2023,Matt Benning,SJS,D,5on5,14,12561.0,268.0,-0.47,0.38,0.41,0.43,0.43,0.43,0.43,61.0,14.76,0.4,0.75,4.25,0.49,9.07,6.04,0.4,0.4,0.4,2.0,0.0,13.0,8.0,11.0,32.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,13.0,21.0,8.0,14.0,0.0,12.0,4.0,8.0,20.0,1.0,0.0,0.25,0.15,0.0,0.0,0.0,0.0,31.9,21.0,20.98,8.0,0.15,0.0,0.03,0.52,0.52,0.51,268.0,20.0,24.0,24.0,200.0,18.0,45.0,22.0,183.0,0.0,0.0,28800.0,14.0,2.0,1.0,13.0,95.17,7.99,7.55,7.96,7.53,85.0,44.0,40.0,169.0,4.0,16.0,0.0,95.0,21.0,13.0,2.14,2.46,3.39,0.0,3.0,1.0,168.73,129.0,129.88,1.19,2.8,3.15,6.03,6.07,5.95,125.61,13.06,12.46,13.37,12.75,127.0,44.0,54.0,225.0,8.0,18.0,1.0,114.0,42.0,15.0,3.39,5.41,4.26,4.0,3.0,1.0,231.54,171.0,173.79,1.91,4.49,4.49,10.48,10.75,10.55,16.4,23.43,403.0,534.0,0.81,0.02,18.0,2.0,14.0,2.0
8476988,2023,Matt Benning,SJS,D,4on5,14,2338.0,40.0,0.3,0.04,0.06,0.08,0.13,0.11,0.18,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,32.0,2.0,5.0,1.0,7.0,5.0,27.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0,5.31,0.29,0.29,0.29,0.29,8.0,0.0,1.0,9.0,0.0,0.0,0.0,7.0,1.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,9.0,8.0,8.0,0.07,0.0,0.0,0.36,0.36,0.36,47.06,7.25,6.78,7.25,6.78,44.0,20.0,36.0,100.0,4.0,5.0,1.0,38.0,18.0,8.0,1.09,2.02,4.14,1.0,0.0,3.0,100.0,64.0,64.0,1.21,1.63,1.63,6.83,6.83,6.41,0.35,5.33,10.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8476988,2023,Matt Benning,SJS,D,5on4,14,29.0,1.0,0.45,0.0,1.0,0.0,0.86,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8477409,2023,Carter Verhaeghe,FLA,C,other,25,1963.0,29.0,22.55,0.62,0.57,0.83,0.4,0.82,0.42,70.0,9.72,2.06,0.6,1.99,0.34,5.03,2.98,1.9,2.06,1.9,2.0,0.0,10.0,3.0,8.0,21.0,5.0,3.0,0.0,2.0,1.0,0.0,5.0,4.0,7.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,3.0,0.23,0.44,1.38,0.0,1.0,2.0,21.0,13.0,13.0,0.0,0.17,0.0,0.78,1.44,1.44,1.35,29.0,8.0,5.0,2.0,14.0,2.0,2.0,10.0,15.0,0.0,0.0,2701.0,2.0,0.0,0.0,0.0,34.81,6.58,6.23,6.58,6.23,37.0,10.0,23.0,70.0,6.0,4.0,2.0,30.0,6.0,11.0,1.17,0.81,4.59,1.0,1.0,4.0,70.0,47.0,47.0,0.73,0.93,0.93,6.38,6.38,6.07,7.24,4.09,4.05,4.09,4.05,7.0,3.0,4.0,14.0,4.0,0.0,0.0,4.0,0.0,6.0,0.17,0.0,3.92,0.0,0.0,4.0,14.0,10.0,10.0,0.08,0.0,0.0,4.17,4.17,4.13,6.76,5.17,48.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0
8477409,2023,Carter Verhaeghe,FLA,C,all,25,26874.0,537.0,27.45,0.64,0.52,0.64,0.53,0.61,0.52,115.0,85.51,10.59,6.27,20.17,2.9,45.15,29.93,10.07,10.65,10.13,8.0,1.0,86.0,29.0,57.0,172.0,21.0,12.0,3.0,3.0,6.0,1.0,52.0,41.0,74.0,103.0,5.0,10.0,10.0,15.0,13.0,14.0,83.0,17.0,15.0,2.9,2.2,5.49,5.0,2.0,5.0,173.09,115.0,115.99,7.0,1.44,0.43,2.64,9.39,9.42,9.15,537.0,99.0,47.0,84.0,307.0,104.0,82.0,96.0,255.0,10.0,15.0,63743.0,10.0,8.0,4.0,9.0,338.81,34.85,33.31,35.13,33.59,321.0,140.0,190.0,651.0,30.0,36.0,6.0,340.0,76.0,45.0,9.82,9.45,15.58,12.0,8.0,10.0,654.11,461.0,463.18,5.77,7.93,7.93,32.68,32.83,31.81,211.57,19.97,19.51,19.95,19.49,206.0,84.0,79.0,369.0,17.0,20.0,2.0,222.0,45.0,23.0,5.49,5.96,8.53,5.0,6.0,6.0,366.64,290.0,288.93,2.75,3.68,3.68,19.04,19.08,18.81,54.83,50.8,1097.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0
8477409,2023,Carter Verhaeghe,FLA,C,5on5,25,21305.0,449.0,27.45,0.56,0.54,0.57,0.55,0.54,0.54,82.0,60.57,5.51,4.32,14.62,2.03,32.19,23.33,5.37,5.58,5.44,5.0,0.0,59.0,23.0,39.0,121.0,10.0,5.0,2.0,0.0,3.0,1.0,40.0,31.0,54.0,77.0,3.0,6.0,9.0,14.0,13.0,13.0,62.0,14.0,6.0,2.27,1.76,1.49,4.0,1.0,0.0,122.09,82.0,82.99,7.0,0.91,0.4,0.67,5.75,5.78,5.67,449.0,63.0,40.0,77.0,269.0,91.0,73.0,72.0,213.0,9.0,13.0,49163.0,6.0,8.0,4.0,9.0,225.55,18.37,17.7,18.65,17.97,211.0,97.0,130.0,438.0,15.0,19.0,2.0,235.0,56.0,17.0,7.02,7.16,4.19,9.0,5.0,1.0,441.11,308.0,310.18,3.11,3.54,3.54,17.94,18.08,17.66,191.42,14.66,14.25,14.64,14.23,184.0,79.0,72.0,335.0,12.0,19.0,2.0,206.0,43.0,14.0,5.06,5.64,3.96,5.0,6.0,1.0,332.64,263.0,261.93,2.49,3.66,3.66,13.5,13.54,13.31,33.36,28.77,867.0,699.0,0.35,0.87,9.0,13.0,7.0,11.0
8477409,2023,Carter Verhaeghe,FLA,C,4on5,25,11.0,1.0,2.37,0.0,0.1,0.0,0.15,0.0,0.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.39,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8477409,2023,Carter Verhaeghe,FLA,C,5on4,25,3595.0,58.0,27.45,0.91,0.92,0.88,0.91,0.87,0.89,99.0,15.22,3.02,1.34,3.56,0.53,7.93,3.62,2.79,3.02,2.79,1.0,1.0,17.0,3.0,10.0,30.0,6.0,4.0,1.0,1.0,2.0,0.0,7.0,6.0,13.0,16.0,1.0,2.0,1.0,0.0,0.0,1.0,14.0,0.0,6.0,0.4,0.0,2.62,1.0,0.0,3.0,30.0,20.0,20.0,0.0,0.37,0.03,1.19,2.2,2.2,2.14,58.0,28.0,2.0,5.0,23.0,11.0,7.0,14.0,26.0,1.0,0.0,3746.0,2.0,0.0,0.0,0.0,78.45,9.91,9.38,9.91,9.38,73.0,33.0,37.0,143.0,9.0,13.0,2.0,75.0,14.0,17.0,1.62,1.48,6.8,2.0,2.0,5.0,143.0,106.0,106.0,1.93,3.47,3.47,8.36,8.36,8.08,12.0,1.03,1.02,1.03,1.02,14.0,2.0,3.0,19.0,1.0,1.0,0.0,12.0,1.0,3.0,0.26,0.13,0.65,0.0,0.0,1.0,19.0,16.0,16.0,0.16,0.02,0.02,1.17,1.17,1.16,11.48,0.99,137.0,13.0,0.0,0.07,0.0,1.0,0.0,1.0
8476879,2023,Cody Ceci,EDM,D,other,23,870.0,20.0,5.93,0.65,0.49,0.48,0.53,0.43,0.56,61.0,1.52,0.16,0.07,0.31,0.05,0.61,0.81,0.16,0.16,0.16,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04,0.11,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.02,0.0,0.0,0.17,0.17,0.17,20.0,1.0,8.0,4.0,7.0,4.0,3.0,5.0,8.0,0.0,0.0,2198.0,0.0,0.0,0.0,1.0,6.53,2.49,2.49,2.49,2.49,5.0,4.0,5.0,14.0,3.0,0.0,0.0,4.0,1.0,4.0,0.16,0.11,2.22,0.0,0.0,3.0,14.0,9.0,9.0,0.07,0.0,0.0,2.57,2.57,2.57,8.66,1.37,1.37,1.37,1.37,6.0,6.0,3.0,15.0,1.0,0.0,0.0,9.0,2.0,1.0,0.43,0.22,0.72,0.0,0.0,1.0,15.0,12.0,12.0,0.18,0.0,0.0,1.55,1.55,1.55,4.95,5.04,45.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8476879,2023,Cody Ceci,EDM,D,all,23,27022.0,540.0,8.42,0.47,0.61,0.45,0.6,0.44,0.6,78.0,28.63,1.4,1.4,8.16,1.05,14.79,12.21,1.35,1.4,1.35,3.0,3.0,27.0,12.0,19.0,58.0,6.0,0.0,4.0,0.0,2.0,0.0,22.0,11.0,27.0,39.0,3.0,6.0,0.0,15.0,4.0,4.0,36.0,3.0,0.0,0.97,0.42,0.0,0.0,0.0,0.0,57.8,39.0,38.86,4.0,0.29,0.46,0.41,1.27,1.27,1.25,540.0,56.0,99.0,104.0,281.0,92.0,93.0,80.0,275.0,0.0,0.0,56488.0,6.0,2.0,1.0,28.0,223.35,22.86,22.03,22.78,21.97,199.0,104.0,117.0,420.0,19.0,30.0,3.0,222.0,50.0,31.0,7.08,6.26,9.51,6.0,8.0,5.0,420.46,303.0,303.02,3.1,5.83,5.62,20.34,20.28,19.99,281.6,25.51,24.62,25.73,24.83,268.0,117.0,123.0,508.0,23.0,25.0,5.0,290.0,72.0,23.0,8.9,8.73,7.88,5.0,10.0,8.0,507.57,385.0,386.01,4.37,5.21,5.21,24.68,24.75,24.26,62.92,40.14,1086.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0
8476879,2023,Cody Ceci,EDM,D,5on5,23,22386.0,430.0,8.42,0.54,0.59,0.52,0.58,0.5,0.58,76.0,27.12,1.24,1.32,7.86,1.01,14.18,11.4,1.2,1.24,1.2,2.0,1.0,26.0,11.0,18.0,55.0,3.0,0.0,4.0,0.0,2.0,0.0,20.0,11.0,26.0,37.0,3.0,6.0,0.0,12.0,4.0,3.0,35.0,2.0,0.0,0.93,0.31,0.0,0.0,0.0,0.0,54.8,37.0,36.86,3.0,0.27,0.46,0.41,1.1,1.1,1.08,430.0,53.0,46.0,92.0,239.0,81.0,73.0,60.0,216.0,0.0,0.0,43362.0,6.0,2.0,1.0,17.0,208.28,19.41,18.58,19.33,18.52,186.0,97.0,110.0,393.0,14.0,30.0,3.0,211.0,48.0,24.0,6.74,6.05,6.62,6.0,7.0,1.0,393.46,283.0,283.02,2.91,5.83,5.62,16.69,16.63,16.34,209.77,16.73,16.16,16.95,16.37,201.0,84.0,80.0,365.0,13.0,21.0,4.0,221.0,50.0,14.0,6.79,6.11,3.82,2.0,7.0,4.0,364.57,285.0,286.01,2.78,3.61,3.61,15.9,15.97,15.73,38.2,26.36,777.0,564.0,1.23,0.22,24.0,8.0,16.0,8.0
8476879,2023,Cody Ceci,EDM,D,4on5,23,3731.0,87.0,8.42,0.11,0.13,0.09,0.21,0.1,0.22,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2.0,45.0,8.0,32.0,7.0,17.0,14.0,49.0,0.0,0.0,4174.0,0.0,0.0,0.0,0.0,7.87,0.94,0.93,0.94,0.93,8.0,2.0,2.0,12.0,2.0,0.0,0.0,6.0,1.0,3.0,0.16,0.1,0.67,0.0,1.0,1.0,12.0,10.0,10.0,0.11,0.0,0.0,1.05,1.05,1.05,63.16,7.41,7.09,7.41,7.09,61.0,27.0,40.0,128.0,9.0,4.0,1.0,60.0,20.0,8.0,1.68,2.4,3.34,3.0,3.0,3.0,128.0,88.0,88.0,1.41,1.6,1.6,7.22,7.22,6.98,1.09,7.08,28.0,103.0,0.6,0.0,6.0,0.0,5.0,0.0
8476879,2023,Cody Ceci,EDM,D,5on4,23,35.0,3.0,0.9,1.0,0.99,1.0,0.94,1.0,0.92,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,625.0,0.0,0.0,0.0,1.0,0.67,0.02,0.02,0.02,0.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.04,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8478831,2023,Kevin Stenlund,FLA,C,other,25,439.0,13.0,5.54,0.65,0.69,0.37,0.61,0.42,0.63,82.0,1.24,1.4,0.05,0.03,0.03,0.27,0.22,1.13,1.4,1.13,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.4,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.01,0.0,0.0,1.41,1.41,1.14,13.0,0.0,7.0,1.0,5.0,2.0,4.0,6.0,1.0,1.0,7.0,2582.0,0.0,0.0,0.0,1.0,5.32,3.32,2.72,3.32,2.72,5.0,3.0,2.0,10.0,4.0,0.0,0.0,2.0,1.0,5.0,0.09,0.17,3.06,0.0,1.0,3.0,10.0,8.0,8.0,0.07,0.0,0.0,3.39,3.39,2.78,7.36,1.8,1.33,1.8,1.33,9.0,2.0,6.0,17.0,2.0,0.0,0.0,4.0,4.0,3.0,0.15,0.46,1.2,0.0,1.0,1.0,17.0,11.0,11.0,0.22,0.0,0.0,2.02,2.02,1.49,6.55,3.01,62.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8478831,2023,Kevin Stenlund,FLA,C,all,25,18805.0,451.0,6.82,0.42,0.59,0.44,0.59,0.44,0.58,211.0,21.27,3.78,1.5,5.08,0.77,10.67,8.18,3.38,3.8,3.39,2.0,0.0,25.0,5.0,13.0,43.0,8.0,6.0,3.0,2.0,1.0,0.0,9.0,11.0,19.0,24.0,10.0,20.0,138.0,19.0,10.0,7.0,19.0,7.0,4.0,0.69,0.91,2.18,3.0,1.0,2.0,43.12,30.0,30.02,4.0,0.32,0.73,1.04,3.06,3.05,2.76,451.0,40.0,82.0,59.0,270.0,64.0,63.0,66.0,258.0,138.0,113.0,71812.0,20.0,6.0,3.0,16.0,126.14,13.2,12.17,13.39,12.34,138.0,35.0,77.0,250.0,12.0,16.0,3.0,131.0,28.0,14.0,3.55,3.91,5.75,5.0,4.0,3.0,252.38,173.0,175.04,1.68,3.51,3.51,11.38,11.48,10.69,161.24,18.11,17.16,18.1,17.15,158.0,60.0,102.0,320.0,23.0,19.0,4.0,147.0,47.0,24.0,3.92,5.49,8.71,3.0,8.0,12.0,317.84,218.0,216.27,2.87,3.87,3.87,17.11,17.03,16.21,76.48,52.66,1498.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0
8478831,2023,Kevin Stenlund,FLA,C,5on5,25,14850.0,340.0,6.82,0.49,0.56,0.5,0.57,0.5,0.55,213.0,18.53,2.3,1.4,4.77,0.7,9.91,6.92,2.17,2.32,2.18,1.0,0.0,21.0,5.0,13.0,39.0,5.0,4.0,3.0,2.0,1.0,0.0,9.0,9.0,17.0,22.0,9.0,18.0,107.0,17.0,7.0,7.0,17.0,7.0,2.0,0.6,0.91,0.78,3.0,1.0,0.0,39.12,26.0,26.02,4.0,0.3,0.73,1.04,1.55,1.54,1.52,340.0,35.0,32.0,49.0,224.0,57.0,47.0,46.0,190.0,107.0,73.0,55618.0,18.0,6.0,3.0,12.0,108.32,9.27,8.85,9.46,9.02,121.0,27.0,70.0,218.0,8.0,16.0,3.0,113.0,26.0,9.0,3.04,3.55,2.68,5.0,3.0,0.0,220.38,148.0,150.04,1.43,3.51,3.51,7.19,7.29,7.13,110.14,9.6,9.4,9.59,9.38,98.0,51.0,73.0,222.0,13.0,9.0,3.0,106.0,31.0,12.0,2.81,3.67,3.13,3.0,5.0,5.0,219.84,149.0,147.27,1.52,1.84,1.84,9.28,9.21,9.1,42.45,33.83,1087.0,812.0,0.49,0.21,13.0,9.0,9.0,5.0
