playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8476341,2023,Anton Forsberg,OTT,G,all,9,29738.0,20.41,24.0,439.0,14.41,27.0,54.14,12.0,218.99,221.0,8.54,6.0,114.07,126.0,87.43,108.0,19.23,225.0,49.0,24.0,5.38,6.49,8.53,10.0,4.0,10.0,141.0,0.0,0.0
8476341,2023,Anton Forsberg,OTT,G,5on5,9,23005.0,15.4,18.0,338.0,10.74,22.0,43.59,8.0,170.4,173.0,6.45,2.0,84.0,90.0,69.48,90.0,14.28,169.0,43.0,17.0,4.56,5.95,4.9,10.0,4.0,4.0,109.0,0.0,0.0
8476341,2023,Anton Forsberg,OTT,G,4on5,9,2524.0,3.02,5.0,70.0,2.78,3.0,7.99,2.0,34.23,32.0,0.26,0.0,22.27,26.0,11.69,13.0,2.98,43.0,1.0,5.0,0.41,0.1,2.51,0.0,0.0,5.0,21.0,0.0,0.0
8476341,2023,Anton Forsberg,OTT,G,5on4,9,3367.0,0.45,0.0,9.0,0.23,1.0,0.81,0.0,5.23,7.0,1.49,3.0,1.66,3.0,3.68,3.0,0.45,5.0,1.0,1.0,0.15,0.08,0.22,0.0,0.0,0.0,2.0,0.0,0.0
8479292,2023,Charlie Lindgren,WSH,G,other,8,970.0,2.21,1.0,28.0,1.07,2.0,2.84,2.0,13.02,10.0,0.23,0.0,8.06,9.0,3.28,4.0,1.78,6.0,10.0,2.0,0.29,1.14,0.78,0.0,1.0,0.0,10.0,0.0,0.0
8479292,2023,Charlie Lindgren,WSH,G,all,8,27829.0,28.96,19.0,520.0,18.78,24.0,67.47,19.0,274.1,263.0,6.77,0.0,144.07,175.0,104.52,135.0,27.39,261.0,74.0,38.0,7.23,9.29,12.44,2.0,9.0,8.0,147.0,0.0,0.0
8479292,2023,Charlie Lindgren,WSH,G,5on5,8,21818.0,19.9,12.0,406.0,14.12,21.0,56.41,15.0,219.11,208.0,5.42,0.0,113.26,139.0,87.0,110.0,19.18,215.0,57.0,26.0,6.05,7.14,6.71,2.0,7.0,3.0,108.0,0.0,0.0
8479292,2023,Charlie Lindgren,WSH,G,4on5,8,2274.0,6.4,5.0,74.0,3.31,1.0,7.65,1.0,37.6,40.0,0.12,0.0,21.22,27.0,11.22,17.0,5.98,36.0,6.0,9.0,0.84,0.82,4.73,0.0,0.0,5.0,23.0,0.0,0.0
8479292,2023,Charlie Lindgren,WSH,G,5on4,8,2767.0,0.45,1.0,12.0,0.28,0.0,0.58,1.0,4.37,5.0,1.0,0.0,1.52,0.0,3.02,4.0,0.45,4.0,1.0,1.0,0.05,0.18,0.22,0.0,1.0,0.0,6.0,0.0,0.0
8480843,2023,Lukas Dostal,ANA,G,other,9,1059.0,2.19,2.0,36.0,1.41,0.0,3.5,0.0,18.19,18.0,0.38,0.0,11.3,16.0,5.98,7.0,1.69,13.0,11.0,1.0,0.55,1.41,0.23,1.0,1.0,0.0,11.0,0.0,0.0
8480843,2023,Lukas Dostal,ANA,G,all,9,29272.0,29.07,35.0,583.0,22.21,25.0,71.98,13.0,304.56,289.0,7.65,0.0,170.74,211.0,117.62,136.0,27.28,299.0,96.0,27.0,9.45,11.98,7.63,12.0,18.0,5.0,161.0,2.0,1.0
8480843,2023,Lukas Dostal,ANA,G,5on5,9,21760.0,17.19,27.0,408.0,14.39,19.0,52.87,13.0,211.02,200.0,5.51,0.0,116.23,141.0,86.1,92.0,16.4,226.0,54.0,14.0,6.76,6.89,3.54,10.0,15.0,2.0,114.0,2.0,1.0
8480843,2023,Lukas Dostal,ANA,G,4on5,9,3720.0,8.33,6.0,128.0,5.91,5.0,14.59,0.0,67.25,62.0,0.26,0.0,40.93,51.0,20.92,31.0,7.86,57.0,26.0,10.0,2.06,3.01,3.26,1.0,2.0,3.0,35.0,0.0,0.0
8480843,2023,Lukas Dostal,ANA,G,5on4,9,2733.0,1.35,0.0,11.0,0.51,1.0,1.02,0.0,8.1,9.0,1.5,0.0,2.27,3.0,4.61,6.0,1.32,3.0,5.0,2.0,0.08,0.67,0.6,0.0,0.0,0.0,1.0,0.0,0.0
8479394,2023,Carter Hart,PHI,G,other,15,1539.0,3.42,4.0,48.0,1.92,3.0,5.02,2.0,24.64,22.0,0.38,0.0,12.87,18.0,7.86,5.0,2.87,18.0,10.0,4.0,0.8,1.21,1.41,2.0,0.0,2.0,16.0,0.0,0.0
8479394,2023,Carter Hart,PHI,G,all,15,50810.0,35.29,36.0,859.0,28.95,39.0,105.8,30.0,426.05,416.0,15.04,2.0,231.51,262.0,170.53,215.0,33.81,462.0,92.0,33.0,13.24,11.9,10.15,20.0,7.0,9.0,272.0,0.0,0.0
8479394,2023,Carter Hart,PHI,G,5on5,15,40300.0,27.47,28.0,687.0,21.7,30.0,86.21,21.0,337.58,328.0,12.05,2.0,180.82,216.0,135.15,164.0,26.66,360.0,77.0,26.0,10.21,10.08,7.18,16.0,7.0,5.0,224.0,0.0,0.0
8479394,2023,Carter Hart,PHI,G,4on5,15,4102.0,3.57,4.0,103.0,4.54,5.0,12.23,7.0,50.34,47.0,0.52,0.0,32.62,26.0,17.21,29.0,3.46,65.0,4.0,3.0,1.56,0.45,1.56,2.0,0.0,2.0,31.0,0.0,0.0
8479394,2023,Carter Hart,PHI,G,5on4,15,4869.0,0.83,0.0,21.0,0.78,1.0,2.34,0.0,13.49,19.0,2.1,0.0,5.21,2.0,10.31,17.0,0.82,19.0,1.0,0.0,0.66,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8476932,2023,Anthony Stolarz,FLA,G,other,6,788.0,0.68,2.0,15.0,0.59,0.0,1.66,0.0,7.54,8.0,0.31,0.0,5.21,6.0,2.62,3.0,0.66,9.0,1.0,1.0,0.35,0.09,0.25,0.0,1.0,1.0,4.0,0.0,0.0
8476932,2023,Anthony Stolarz,FLA,G,all,6,21515.0,16.32,14.0,304.0,11.5,31.0,43.14,12.0,169.68,167.0,7.58,1.0,92.19,87.0,66.68,91.0,15.76,167.0,48.0,21.0,4.14,5.76,6.43,3.0,5.0,6.0,68.0,2.0,1.0
8476932,2023,Anthony Stolarz,FLA,G,5on5,6,17442.0,11.86,7.0,240.0,8.94,28.0,36.53,12.0,136.66,133.0,5.91,1.0,73.38,64.0,54.24,78.0,11.41,138.0,38.0,14.0,3.29,4.66,3.9,3.0,3.0,1.0,50.0,2.0,1.0
8476932,2023,Anthony Stolarz,FLA,G,4on5,6,1688.0,3.45,5.0,42.0,1.73,3.0,4.31,0.0,20.76,20.0,0.15,0.0,11.73,15.0,6.09,5.0,3.35,14.0,9.0,5.0,0.37,1.01,2.07,0.0,1.0,4.0,14.0,0.0,0.0
8476932,2023,Anthony Stolarz,FLA,G,5on4,6,1597.0,0.33,0.0,7.0,0.25,0.0,0.65,0.0,4.72,6.0,1.22,0.0,1.88,2.0,3.73,5.0,0.33,6.0,0.0,1.0,0.12,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
