CHI,2023,CHI,CHI,Team Level,5on5,24,0.44,0.45,0.45,68973.0,524.69,44.8,33.38,131.7,17.36,278.89,210.88,42.89,44.46,42.55,524.0,193.0,298.0,1015.0,44.0,53.0,11.0,33.0,3.0,310.0,274.0,480.0,673.0,87.0,191.0,450.0,383.0,171.0,209.0,561.0,106.0,50.0,16.48,13.26,15.06,18.0,13.0,13.0,989.73,717.0,703.26,122.0,6.95,12.24,12.24,39.51,39.22,38.56,641.13,57.6,43.63,157.81,21.54,349.83,256.59,55.36,58.49,56.22,623.0,264.0,341.0,1228.0,58.0,68.0,10.0,32.0,4.0,399.0,326.0,565.0,829.0,80.0,179.0,558.0,386.0,131.0,182.0,650.0,177.0,60.0,19.42,21.52,16.66,21.0,29.0,8.0,1262.43,887.0,909.13,94.0,9.1,14.09,14.09,52.61,53.53,52.47
CHI,2023,CHI,CHI,Team Level,4on5,24,0.11,0.14,0.16,7452.0,21.02,2.18,1.12,3.18,0.59,6.4,13.54,2.18,2.18,2.18,24.0,3.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,24.0,27.0,1.0,2.0,60.0,14.0,22.0,18.0,16.0,7.0,4.0,0.37,0.84,0.97,0.0,0.0,0.0,30.0,27.0,27.0,16.0,0.26,0.0,0.0,2.43,2.43,2.43,100.18,16.83,9.16,20.36,3.19,58.07,29.39,15.54,16.83,15.54,103.0,34.0,52.0,189.0,20.0,14.0,5.0,5.0,2.0,59.0,37.0,83.0,117.0,7.0,14.0,72.0,2.0,2.0,20.0,72.0,40.0,25.0,2.02,4.46,10.34,0.0,8.0,12.0,189.0,137.0,137.0,2.0,2.39,4.35,4.35,14.87,14.87,14.11
CHI,2023,CHI,CHI,Team Level,5on4,24,0.78,0.85,0.82,7476.0,84.73,10.09,8.21,18.82,3.01,51.43,26.44,9.47,10.09,9.47,80.0,38.0,58.0,176.0,7.0,13.0,0.0,4.0,0.0,52.0,42.0,73.0,111.0,4.0,8.0,55.0,9.0,10.0,15.0,91.0,16.0,11.0,1.82,1.82,6.46,0.0,2.0,5.0,176.0,118.0,118.0,3.0,2.16,1.89,1.89,10.37,10.37,10.23,19.2,2.9,1.37,2.78,0.68,6.5,11.77,2.79,2.9,2.79,19.0,7.0,5.0,31.0,4.0,0.0,0.0,1.0,0.0,3.0,18.0,15.0,22.0,1.0,2.0,56.0,12.0,15.0,12.0,14.0,7.0,5.0,0.46,0.93,1.51,1.0,1.0,2.0,31.0,26.0,26.0,11.0,0.31,0.0,0.0,3.21,3.21,3.09
SJS,2023,SJS,SJS,Team Level,other,26,0.43,0.42,0.42,3491.0,41.93,8.51,3.29,7.74,1.4,23.46,12.58,7.63,8.51,7.63,31.0,26.0,25.0,82.0,8.0,3.0,1.0,0.0,0.0,32.0,14.0,23.0,49.0,3.0,6.0,46.0,3.0,6.0,4.0,30.0,12.0,15.0,1.21,1.55,5.76,1.0,1.0,6.0,82.0,57.0,57.0,2.0,0.98,0.69,0.69,8.8,8.8,8.03,57.44,11.35,4.56,10.61,1.91,33.95,17.63,9.91,11.35,9.91,50.0,30.0,33.0,113.0,9.0,7.0,3.0,6.0,2.0,34.0,22.0,41.0,71.0,5.0,10.0,44.0,9.0,7.0,7.0,43.0,21.0,16.0,1.92,2.54,6.9,1.0,2.0,6.0,113.0,80.0,80.0,4.0,1.37,2.23,2.23,10.49,10.49,9.2
SJS,2023,SJS,SJS,Team Level,all,26,0.38,0.41,0.41,94495.0,683.17,64.58,46.56,167.66,23.94,369.91,272.35,61.57,63.96,60.97,647.0,298.0,387.0,1332.0,52.0,80.0,9.0,35.0,6.0,388.0,384.0,595.0,893.0,108.0,243.0,784.0,436.0,164.0,137.0,695.0,164.0,86.0,18.22,20.33,26.03,17.0,20.0,15.0,1306.03,945.0,932.99,73.0,10.34,14.53,14.53,60.39,59.84,58.06,977.53,105.37,70.9,224.17,32.66,534.59,374.31,99.18,106.85,100.55,969.0,373.0,573.0,1915.0,104.0,96.0,21.0,58.0,7.0,648.0,429.0,865.0,1238.0,85.0,200.0,730.0,356.0,196.0,181.0,953.0,276.0,113.0,29.79,34.35,41.24,44.0,33.0,27.0,1963.66,1342.0,1362.84,77.0,16.0,24.73,24.77,96.59,97.87,94.16
SJS,2023,SJS,SJS,Team Level,5on5,26,0.4,0.42,0.42,76278.0,535.7,43.83,34.87,138.08,18.78,290.17,216.28,42.26,43.21,41.66,513.0,229.0,308.0,1050.0,33.0,68.0,7.0,33.0,5.0,295.0,308.0,480.0,709.0,94.0,215.0,612.0,415.0,132.0,119.0,568.0,122.0,52.0,14.51,15.22,14.1,13.0,14.0,6.0,1024.03,742.0,729.99,63.0,7.22,11.79,11.79,39.25,38.71,38.07,730.8,66.27,50.02,177.8,24.6,398.97,289.34,63.12,67.75,64.49,736.0,271.0,440.0,1447.0,68.0,71.0,11.0,44.0,4.0,492.0,328.0,668.0,939.0,70.0,170.0,561.0,332.0,171.0,149.0,751.0,192.0,64.0,23.41,23.77,19.09,36.0,25.0,7.0,1495.66,1007.0,1027.84,69.0,10.41,16.67,16.71,59.97,61.25,60.14
SJS,2023,SJS,SJS,Team Level,4on5,26,0.07,0.11,0.13,8205.0,24.17,1.95,1.26,3.39,0.74,8.31,17.35,1.95,1.95,1.95,28.0,5.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,28.0,33.0,6.0,12.0,67.0,15.0,21.0,6.0,27.0,2.0,4.0,0.67,0.25,1.04,0.0,0.0,0.0,37.0,33.0,33.0,6.0,0.28,0.0,0.0,2.23,2.23,2.23,156.82,24.34,14.7,31.26,5.19,92.05,45.45,22.85,24.34,22.85,149.0,64.0,91.0,304.0,23.0,16.0,5.0,7.0,1.0,114.0,52.0,126.0,190.0,8.0,16.0,77.0,3.0,6.0,19.0,131.0,54.0,28.0,3.59,6.88,13.87,6.0,4.0,13.0,304.0,213.0,213.0,0.0,3.83,5.25,5.25,22.92,22.92,21.68
SJS,2023,SJS,SJS,Team Level,5on4,26,0.75,0.76,0.73,6521.0,81.37,10.28,7.15,18.44,3.02,47.97,26.14,9.73,10.28,9.73,75.0,38.0,50.0,163.0,11.0,9.0,1.0,2.0,1.0,48.0,42.0,64.0,102.0,5.0,10.0,59.0,3.0,5.0,8.0,70.0,28.0,15.0,1.84,3.32,5.13,3.0,5.0,3.0,163.0,113.0,113.0,2.0,1.87,2.05,2.05,10.1,10.1,9.73,32.46,3.42,1.62,4.5,0.96,9.62,21.89,3.3,3.42,3.3,34.0,8.0,9.0,51.0,4.0,2.0,2.0,1.0,0.0,8.0,27.0,30.0,38.0,2.0,4.0,48.0,12.0,12.0,6.0,28.0,9.0,5.0,0.88,1.15,1.39,1.0,2.0,1.0,51.0,42.0,42.0,4.0,0.38,0.58,0.58,3.21,3.21,3.13
LAK,2023,LAK,LAK,Team Level,other,22,0.66,0.5,0.52,1663.0,22.43,6.44,1.48,3.95,0.8,10.59,8.74,5.7,6.44,5.7,19.0,13.0,11.0,43.0,9.0,1.0,0.0,0.0,0.0,7.0,15.0,10.0,23.0,1.0,2.0,22.0,6.0,2.0,2.0,15.0,6.0,11.0,0.66,0.78,5.0,4.0,0.0,5.0,43.0,32.0,32.0,2.0,0.4,0.36,0.36,6.48,6.48,5.95,21.49,3.39,1.48,4.22,0.68,11.76,7.46,3.36,3.39,3.36,14.0,15.0,14.0,43.0,2.0,1.0,0.0,0.0,0.0,12.0,14.0,12.0,27.0,0.0,0.0,21.0,5.0,4.0,5.0,17.0,7.0,5.0,0.7,0.76,1.93,1.0,0.0,1.0,43.0,29.0,29.0,2.0,0.43,0.28,0.28,3.54,3.54,3.53
LAK,2023,LAK,LAK,Team Level,all,22,0.58,0.56,0.56,80058.0,778.92,79.87,54.01,185.99,26.24,413.68,305.19,75.86,80.69,76.64,725.0,340.0,409.0,1474.0,85.0,83.0,11.0,40.0,3.0,447.0,407.0,640.0,980.0,79.0,182.0,646.0,374.0,94.0,164.0,773.0,188.0,104.0,21.66,23.65,34.57,25.0,29.0,31.0,1502.85,1065.0,1081.45,111.0,11.99,19.07,19.07,72.8,73.6,71.5,612.9,58.21,43.29,142.29,20.31,340.58,243.32,52.77,58.17,52.72,591.0,257.0,330.0,1178.0,51.0,50.0,8.0,42.0,5.0,398.0,302.0,540.0,797.0,90.0,200.0,641.0,454.0,106.0,165.0,645.0,145.0,58.0,19.06,17.35,21.79,19.0,19.0,13.0,1161.16,848.0,839.14,119.0,9.68,13.17,13.17,54.71,54.61,52.2
LAK,2023,LAK,LAK,Team Level,5on5,22,0.59,0.57,0.57,63365.0,608.35,53.53,39.85,150.4,20.36,322.94,246.93,51.63,54.34,52.41,577.0,257.0,317.0,1151.0,58.0,65.0,8.0,33.0,3.0,346.0,329.0,519.0,776.0,72.0,166.0,492.0,337.0,79.0,134.0,628.0,147.0,59.0,17.97,18.41,17.16,20.0,24.0,14.0,1179.85,834.0,850.45,98.0,8.28,14.02,14.02,47.78,48.58,47.88,456.84,37.63,30.2,111.43,15.28,251.7,186.76,36.38,37.6,36.34,446.0,187.0,249.0,882.0,38.0,37.0,8.0,30.0,2.0,295.0,231.0,408.0,595.0,83.0,186.0,486.0,417.0,83.0,121.0,491.0,109.0,33.0,14.72,13.13,9.78,15.0,15.0,8.0,865.16,633.0,624.14,90.0,6.25,8.42,8.42,35.46,35.36,34.7
LAK,2023,LAK,LAK,Team Level,4on5,22,0.09,0.1,0.12,7235.0,16.49,1.48,0.71,2.28,0.46,4.74,11.32,1.48,1.48,1.48,17.0,4.0,4.0,25.0,3.0,0.0,0.0,1.0,0.0,3.0,14.0,14.0,18.0,2.0,4.0,59.0,25.0,10.0,9.0,16.0,1.0,4.0,0.39,0.12,0.97,1.0,0.0,2.0,25.0,21.0,21.0,8.0,0.17,0.0,0.0,1.65,1.65,1.65,116.17,15.36,10.7,24.26,3.78,71.08,35.81,11.21,15.36,11.21,110.0,51.0,62.0,223.0,8.0,12.0,0.0,11.0,3.0,85.0,42.0,102.0,153.0,5.0,10.0,80.0,10.0,6.0,13.0,119.0,24.0,18.0,3.27,2.66,9.43,2.0,2.0,4.0,223.0,161.0,161.0,1.0,2.78,4.47,4.47,13.68,13.68,11.94
LAK,2023,LAK,LAK,Team Level,5on4,22,0.91,0.89,0.88,7795.0,131.65,18.42,11.97,29.37,4.63,75.41,38.2,17.04,18.42,17.04,112.0,66.0,77.0,255.0,15.0,17.0,3.0,6.0,0.0,91.0,49.0,97.0,163.0,4.0,10.0,73.0,6.0,3.0,19.0,114.0,34.0,30.0,2.64,4.34,11.45,0.0,5.0,10.0,255.0,178.0,178.0,3.0,3.15,4.68,4.68,16.89,16.89,16.01,18.4,1.82,0.91,2.37,0.58,6.03,13.29,1.82,1.82,1.82,21.0,4.0,5.0,30.0,3.0,0.0,0.0,1.0,0.0,6.0,15.0,18.0,22.0,2.0,4.0,54.0,22.0,13.0,26.0,18.0,5.0,2.0,0.38,0.79,0.65,1.0,2.0,0.0,30.0,25.0,25.0,26.0,0.21,0.0,0.0,2.03,2.03,2.03
PHI,2023,PHI,PHI,Team Level,other,25,0.41,0.38,0.37,3104.0,32.49,7.32,2.19,6.22,1.19,16.52,11.57,7.13,7.32,7.13,33.0,12.0,23.0,68.0,8.0,3.0,1.0,4.0,0.0,12.0,18.0,25.0,37.0,5.0,10.0,32.0,7.0,10.0,8.0,27.0,8.0,10.0,0.98,0.92,5.42,2.0,1.0,5.0,68.0,45.0,45.0,4.0,0.62,1.37,1.37,6.58,6.58,6.44,59.4,10.66,4.4,11.52,2.03,30.15,19.23,9.88,10.66,9.88,50.0,28.0,35.0,113.0,10.0,6.0,2.0,3.0,0.0,43.0,16.0,40.0,68.0,2.0,4.0,51.0,2.0,9.0,8.0,43.0,22.0,13.0,1.94,2.71,6.01,2.0,3.0,5.0,113.0,78.0,78.0,4.0,1.22,1.88,1.88,10.0,10.0,9.54
PHI,2023,PHI,PHI,Team Level,all,25,0.52,0.51,0.52,91056.0,817.81,72.83,55.98,200.07,27.46,441.04,327.63,69.93,73.2,70.29,822.0,303.0,413.0,1538.0,72.0,84.0,7.0,45.0,2.0,506.0,416.0,750.0,1053.0,99.0,228.0,673.0,406.0,170.0,170.0,851.0,193.0,81.0,22.78,23.66,26.39,26.0,26.0,20.0,1544.69,1125.0,1125.76,113.0,12.27,18.26,18.26,66.83,67.28,66.0,742.21,66.67,50.06,181.34,25.7,403.37,298.85,64.14,66.84,64.29,702.0,324.0,479.0,1505.0,70.0,67.0,9.0,48.0,5.0,464.0,372.0,632.0,956.0,100.0,230.0,772.0,349.0,149.0,228.0,781.0,186.0,59.0,22.65,23.91,20.12,32.0,20.0,18.0,1504.25,1026.0,1029.38,136.0,11.1,12.15,12.15,65.63,65.81,64.46
PHI,2023,PHI,PHI,Team Level,5on5,25,0.53,0.51,0.53,71737.0,636.05,50.83,41.22,163.23,21.5,341.78,256.43,49.22,51.21,49.59,632.0,243.0,334.0,1209.0,50.0,64.0,3.0,33.0,2.0,406.0,320.0,582.0,825.0,83.0,196.0,509.0,370.0,122.0,133.0,671.0,155.0,49.0,17.22,19.11,14.51,20.0,21.0,9.0,1215.69,875.0,875.76,93.0,8.55,12.86,12.86,46.52,46.97,46.26,567.39,45.14,36.21,144.56,19.43,306.97,231.69,44.03,45.3,44.18,543.0,241.0,374.0,1158.0,51.0,50.0,6.0,33.0,4.0,364.0,282.0,492.0,733.0,87.0,204.0,582.0,328.0,116.0,180.0,607.0,142.0,35.0,17.1,18.55,9.49,27.0,17.0,7.0,1157.24,784.0,787.38,115.0,7.52,8.09,8.09,44.57,44.75,44.17
PHI,2023,PHI,PHI,Team Level,4on5,25,0.26,0.19,0.25,7960.0,33.74,3.37,1.8,4.76,0.98,10.68,23.43,3.37,3.37,3.37,40.0,5.0,3.0,48.0,6.0,0.0,0.0,1.0,0.0,7.0,31.0,34.0,39.0,2.0,4.0,52.0,21.0,28.0,15.0,33.0,5.0,7.0,0.91,0.68,1.78,3.0,1.0,2.0,48.0,45.0,45.0,14.0,0.42,0.0,0.0,3.79,3.79,3.79,94.2,9.65,8.42,21.65,3.49,58.89,31.92,9.01,9.65,9.01,82.0,52.0,67.0,201.0,8.0,10.0,1.0,12.0,1.0,53.0,50.0,74.0,126.0,7.0,14.0,84.0,3.0,10.0,27.0,103.0,21.0,10.0,2.77,2.49,4.39,3.0,0.0,5.0,201.0,134.0,134.0,5.0,2.11,2.11,2.11,9.65,9.65,9.35
PHI,2023,PHI,PHI,Team Level,5on4,25,0.9,0.87,0.84,8255.0,115.54,11.3,10.78,25.86,3.79,72.07,36.2,10.2,11.3,10.2,117.0,43.0,53.0,213.0,8.0,17.0,3.0,7.0,0.0,81.0,47.0,109.0,152.0,9.0,18.0,80.0,8.0,10.0,14.0,120.0,25.0,15.0,3.67,2.95,4.68,1.0,3.0,4.0,213.0,160.0,160.0,2.0,2.68,4.03,4.03,9.95,9.95,9.52,21.22,1.23,1.03,3.61,0.75,7.36,16.01,1.22,1.23,1.22,27.0,3.0,3.0,33.0,1.0,1.0,0.0,0.0,0.0,4.0,24.0,26.0,29.0,4.0,8.0,55.0,16.0,14.0,13.0,28.0,1.0,1.0,0.84,0.16,0.23,0.0,0.0,1.0,33.0,30.0,30.0,12.0,0.24,0.06,0.06,1.41,1.41,1.4
TBL,2023,TBL,TBL,Team Level,other,27,0.36,0.44,0.45,3731.0,41.87,7.78,3.27,7.74,1.47,23.8,12.95,7.05,7.78,7.05,36.0,21.0,16.0,73.0,9.0,5.0,2.0,4.0,0.0,20.0,19.0,27.0,48.0,2.0,4.0,45.0,8.0,5.0,10.0,29.0,19.0,9.0,1.18,2.53,4.07,1.0,4.0,4.0,73.0,57.0,57.0,0.0,0.94,1.48,1.48,7.23,7.23,6.86,50.05,13.65,3.04,8.78,1.65,24.69,17.19,13.33,13.65,13.33,49.0,20.0,23.0,92.0,13.0,3.0,0.0,4.0,0.0,26.0,23.0,36.0,56.0,2.0,4.0,41.0,3.0,10.0,2.0,32.0,19.0,18.0,1.24,2.23,10.18,1.0,3.0,9.0,92.0,69.0,69.0,1.0,0.94,0.83,0.83,13.76,13.76,13.42
TBL,2023,TBL,TBL,Team Level,all,27,0.51,0.51,0.51,97948.0,876.18,91.13,61.62,204.44,29.62,471.07,343.13,86.44,91.09,86.45,820.0,381.0,462.0,1663.0,90.0,90.0,14.0,59.0,4.0,518.0,440.0,730.0,1111.0,102.0,241.0,773.0,499.0,152.0,209.0,858.0,246.0,97.0,25.71,31.16,34.25,31.0,33.0,26.0,1665.3,1201.0,1201.38,90.0,13.81,19.62,19.65,85.29,85.26,83.31,849.43,87.33,57.04,204.52,28.7,448.23,329.18,83.76,87.95,84.32,830.0,325.0,431.0,1586.0,94.0,101.0,10.0,51.0,4.0,461.0,444.0,736.0,1061.0,108.0,245.0,743.0,420.0,197.0,174.0,830.0,232.0,93.0,23.98,28.86,34.49,29.0,42.0,23.0,1593.25,1155.0,1164.5,87.0,12.73,20.91,20.91,79.14,79.73,78.13
TBL,2023,TBL,TBL,Team Level,5on5,27,0.5,0.51,0.5,78951.0,668.68,59.39,45.04,162.84,22.32,359.67,269.75,56.91,59.36,56.91,628.0,291.0,396.0,1315.0,52.0,66.0,7.0,39.0,4.0,413.0,345.0,576.0,867.0,93.0,212.0,591.0,465.0,134.0,175.0,689.0,170.0,60.0,20.71,21.48,17.2,27.0,20.0,5.0,1317.3,919.0,919.38,83.0,9.37,13.87,13.9,54.86,54.83,53.87,672.57,58.97,42.9,169.56,22.93,352.78,265.87,56.28,59.59,56.84,656.0,257.0,349.0,1262.0,68.0,85.0,8.0,40.0,2.0,363.0,355.0,588.0,845.0,98.0,222.0,573.0,403.0,162.0,145.0,675.0,180.0,58.0,19.34,22.44,17.19,25.0,35.0,8.0,1269.25,913.0,922.5,73.0,8.95,17.1,17.1,50.81,51.39,50.46
TBL,2023,TBL,TBL,Team Level,4on5,27,0.17,0.16,0.2,7671.0,27.2,2.82,1.72,4.54,1.22,9.29,17.41,2.54,2.82,2.54,24.0,13.0,2.0,39.0,0.0,4.0,0.0,1.0,0.0,7.0,25.0,24.0,37.0,3.0,14.0,63.0,20.0,12.0,8.0,22.0,13.0,2.0,0.74,1.59,0.49,0.0,0.0,0.0,39.0,37.0,37.0,6.0,0.39,0.65,0.65,2.56,2.56,2.48,108.91,13.43,10.25,23.66,3.6,65.07,33.0,12.86,13.43,12.86,109.0,40.0,56.0,205.0,12.0,13.0,2.0,7.0,2.0,67.0,48.0,97.0,137.0,5.0,10.0,62.0,6.0,4.0,16.0,104.0,29.0,16.0,2.87,3.67,6.89,3.0,4.0,5.0,205.0,149.0,149.0,2.0,2.64,2.98,2.98,13.09,13.09,12.77
TBL,2023,TBL,TBL,Team Level,5on4,27,0.94,0.9,0.89,7595.0,138.44,21.14,11.59,29.32,4.62,78.31,43.02,19.94,21.14,19.94,132.0,56.0,48.0,236.0,29.0,15.0,5.0,15.0,0.0,78.0,51.0,103.0,159.0,4.0,11.0,74.0,6.0,1.0,16.0,118.0,44.0,26.0,3.09,5.56,12.49,3.0,9.0,17.0,236.0,188.0,188.0,1.0,3.11,3.61,3.61,20.64,20.64,20.1,17.89,1.29,0.84,2.53,0.53,5.69,13.12,1.28,1.29,1.28,16.0,8.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0,5.0,18.0,15.0,23.0,3.0,9.0,67.0,8.0,21.0,11.0,19.0,4.0,1.0,0.53,0.53,0.23,0.0,0.0,1.0,27.0,24.0,24.0,11.0,0.19,0.0,0.0,1.48,1.48,1.47
DAL,2023,DAL,DAL,Team Level,other,24,0.55,0.47,0.44,3572.0,44.06,10.5,3.42,8.29,1.78,25.63,14.38,10.15,10.5,10.15,38.0,26.0,29.0,93.0,7.0,6.0,0.0,2.0,0.0,30.0,19.0,31.0,57.0,2.0,4.0,48.0,7.0,4.0,9.0,25.0,23.0,16.0,0.93,2.57,7.01,1.0,1.0,5.0,93.0,64.0,64.0,7.0,0.97,1.9,1.9,9.57,9.57,9.37,58.28,8.76,4.22,12.05,2.12,33.38,20.47,8.29,8.76,8.29,56.0,25.0,25.0,106.0,7.0,5.0,1.0,3.0,1.0,37.0,28.0,49.0,74.0,1.0,2.0,43.0,5.0,6.0,13.0,50.0,20.0,11.0,1.95,2.24,4.57,0.0,3.0,4.0,106.0,81.0,81.0,3.0,1.15,1.6,1.6,8.3,8.3,7.86
DAL,2023,DAL,DAL,Team Level,all,24,0.52,0.5,0.5,87353.0,768.38,79.35,53.9,183.23,26.92,418.01,302.59,75.82,79.81,76.29,715.0,349.0,418.0,1482.0,82.0,88.0,12.0,46.0,3.0,434.0,411.0,633.0,982.0,86.0,191.0,751.0,318.0,154.0,181.0,759.0,217.0,88.0,22.33,25.8,31.22,25.0,27.0,30.0,1494.21,1064.0,1070.51,91.0,12.06,19.65,19.69,71.72,72.24,70.41,782.71,72.43,52.97,186.26,26.08,427.52,311.75,69.9,72.07,69.57,755.0,322.0,392.0,1469.0,70.0,59.0,10.0,47.0,5.0,500.0,396.0,685.0,1007.0,76.0,168.0,674.0,432.0,163.0,189.0,795.0,201.0,81.0,21.48,24.22,26.72,20.0,26.0,24.0,1456.81,1077.0,1069.28,88.0,11.84,11.98,11.98,72.28,72.04,70.17
DAL,2023,DAL,DAL,Team Level,5on5,24,0.53,0.51,0.51,70443.0,601.47,51.7,40.0,151.24,20.82,328.26,241.98,49.58,52.16,50.05,548.0,286.0,324.0,1158.0,54.0,65.0,8.0,41.0,3.0,330.0,341.0,494.0,780.0,72.0,163.0,577.0,291.0,126.0,154.0,630.0,151.0,53.0,18.85,18.18,14.67,21.0,19.0,14.0,1170.21,834.0,840.51,76.0,8.33,13.24,13.28,46.75,47.27,46.36,574.03,46.7,35.92,144.68,19.05,307.88,233.78,45.45,46.34,45.12,545.0,243.0,308.0,1096.0,49.0,45.0,8.0,30.0,3.0,365.0,296.0,496.0,739.0,67.0,150.0,507.0,403.0,136.0,154.0,601.0,135.0,52.0,15.54,16.61,14.55,16.0,21.0,12.0,1083.81,788.0,780.28,77.0,7.46,8.07,8.07,46.08,45.84,45.15
DAL,2023,DAL,DAL,Team Level,4on5,24,0.19,0.16,0.16,7222.0,27.96,3.7,1.44,3.8,0.78,7.88,17.41,3.62,3.7,3.62,25.0,10.0,8.0,43.0,4.0,2.0,0.0,0.0,0.0,9.0,20.0,21.0,31.0,3.0,6.0,65.0,12.0,21.0,3.0,19.0,10.0,6.0,0.52,1.31,1.87,1.0,2.0,1.0,43.0,35.0,35.0,3.0,0.33,0.4,0.4,3.63,3.63,3.57,129.37,15.46,11.93,26.36,4.31,79.88,42.05,14.65,15.46,14.65,131.0,49.0,54.0,234.0,11.0,9.0,1.0,12.0,1.0,94.0,53.0,120.0,169.0,6.0,12.0,78.0,9.0,5.0,17.0,122.0,41.0,17.0,3.29,4.77,7.4,2.0,1.0,8.0,234.0,180.0,180.0,4.0,3.03,2.3,2.3,16.18,16.18,15.45
DAL,2023,DAL,DAL,Team Level,5on4,24,0.9,0.85,0.82,6116.0,94.89,13.45,9.04,19.9,3.54,56.25,28.83,12.48,13.45,12.48,104.0,27.0,57.0,188.0,17.0,15.0,4.0,3.0,0.0,65.0,31.0,87.0,114.0,9.0,18.0,61.0,8.0,3.0,15.0,85.0,33.0,13.0,2.03,3.74,7.67,2.0,5.0,10.0,188.0,131.0,131.0,5.0,2.43,4.11,4.11,11.77,11.77,11.12,21.02,1.51,0.9,3.17,0.59,6.38,15.44,1.51,1.51,1.51,23.0,5.0,5.0,33.0,3.0,0.0,0.0,2.0,0.0,4.0,19.0,20.0,25.0,2.0,4.0,46.0,15.0,16.0,5.0,22.0,5.0,1.0,0.7,0.61,0.2,2.0,1.0,0.0,33.0,28.0,28.0,4.0,0.21,0.0,0.0,1.72,1.72,1.72
NJD,2023,NJD,NJD,Team Level,other,23,0.48,0.59,0.56,4011.0,58.02,12.99,4.59,10.62,2.03,32.34,15.42,11.39,12.99,11.39,58.0,20.0,31.0,109.0,15.0,9.0,2.0,5.0,1.0,35.0,13.0,43.0,63.0,2.0,4.0,51.0,7.0,6.0,10.0,37.0,22.0,19.0,1.81,2.73,8.45,5.0,4.0,6.0,109.0,78.0,78.0,5.0,1.28,2.33,2.33,11.94,11.94,10.91,43.22,14.26,2.96,6.93,1.36,21.68,13.8,13.24,14.26,13.24,44.0,17.0,16.0,77.0,12.0,3.0,1.0,2.0,0.0,26.0,18.0,32.0,49.0,5.0,13.0,39.0,4.0,8.0,8.0,27.0,11.0,23.0,1.09,1.37,11.8,1.0,1.0,10.0,77.0,61.0,61.0,1.0,0.84,1.44,1.44,13.66,13.66,12.73
NJD,2023,NJD,NJD,Team Level,all,23,0.52,0.56,0.53,83267.0,782.28,84.15,53.6,188.23,26.74,420.1,297.18,79.93,84.51,80.26,759.0,311.0,462.0,1532.0,85.0,96.0,18.0,41.0,6.0,462.0,380.0,674.0,985.0,86.0,183.0,697.0,423.0,158.0,187.0,773.0,195.0,102.0,22.65,24.76,36.74,25.0,27.0,33.0,1534.13,1070.0,1072.42,95.0,12.02,21.65,21.65,74.52,74.7,72.46,684.91,76.5,46.83,158.84,22.92,361.77,266.14,72.31,76.84,72.63,679.0,254.0,291.0,1224.0,87.0,73.0,15.0,27.0,4.0,404.0,338.0,592.0,846.0,82.0,182.0,614.0,419.0,130.0,169.0,660.0,176.0,97.0,18.57,21.75,36.19,22.0,28.0,37.0,1230.11,933.0,936.74,91.0,10.52,15.68,15.68,71.35,71.62,68.65
NJD,2023,NJD,NJD,Team Level,5on5,23,0.55,0.57,0.55,66008.0,609.47,53.56,39.66,155.32,20.9,326.79,239.79,51.59,53.92,51.93,581.0,255.0,357.0,1193.0,46.0,71.0,12.0,33.0,4.0,367.0,315.0,535.0,790.0,76.0,163.0,531.0,396.0,139.0,155.0,633.0,143.0,60.0,17.83,18.21,17.51,15.0,18.0,13.0,1195.13,836.0,838.42,82.0,8.27,14.66,14.87,46.96,47.14,46.33,513.66,44.6,32.89,126.55,17.31,269.21,206.44,43.05,44.94,43.38,511.0,186.0,221.0,918.0,57.0,55.0,11.0,22.0,4.0,299.0,260.0,454.0,640.0,71.0,157.0,467.0,387.0,110.0,145.0,515.0,132.0,50.0,14.33,16.74,13.54,18.0,24.0,15.0,924.11,697.0,700.75,85.0,6.85,10.97,11.25,40.2,40.48,39.81
NJD,2023,NJD,NJD,Team Level,4on5,23,0.05,0.11,0.13,7134.0,16.76,0.82,0.73,2.5,0.56,5.72,12.67,0.82,0.82,0.82,18.0,5.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,21.0,3.0,6.0,60.0,15.0,11.0,10.0,21.0,2.0,0.0,0.6,0.22,0.0,1.0,1.0,0.0,25.0,23.0,23.0,8.0,0.16,0.0,0.0,0.98,0.98,0.98,110.55,16.2,10.19,22.97,3.75,65.62,33.26,14.62,16.2,14.62,106.0,46.0,54.0,206.0,17.0,15.0,3.0,3.0,0.0,73.0,44.0,89.0,135.0,4.0,8.0,54.0,10.0,2.0,12.0,101.0,28.0,23.0,2.53,3.02,10.64,3.0,2.0,12.0,206.0,152.0,152.0,1.0,2.65,3.27,2.99,15.87,15.87,14.54
